order_id,order_date,order_hour,order_weekday,is_weekend,is_holiday,is_sale_period,customer_city,customer_state,customer_zone,customer_tier,warehouse_id,warehouse_city,same_zone_delivery,product_category,product_weight_g,product_price_inr,discount_percent,final_price_inr,shipping_mode,payment_method,promised_days,actual_days,promised_date,actual_date,delay_days,is_delayed,delay_category,delivery_attempts,customer_rating,return_requested,weather_conditions,traffic_conditions
FK2023006859,2023-12-19,11,Tuesday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH003,Bengaluru,1,Books,666,619.68,20,495.74,Standard,UPI,4,4,2023-12-23,2023-12-23,0,0,On Time,1,5,0,Fog,Moderate
FK2023006860,2023-03-12,13,Sunday,1,0,0,Patna,Bihar,East,Tier3,WH008,Pune,0,Electronics,3348,73631.49,25,55223.62,Standard,UPI,5,5,2023-03-17,2023-03-17,0,0,On Time,1,5,0,Rain,Light
FK2023006861,2023-06-12,21,Monday,0,0,0,Siliguri,West Bengal,East,Tier3,WH008,Pune,0,Furniture,15516,43060.98,70,12918.29,Standard,Debit Card,5,5,2023-06-17,2023-06-17,0,0,On Time,1,5,0,Clear,Moderate
FK2023006862,2023-07-26,15,Wednesday,0,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH001,Delhi,0,Books,138,391.32,10,352.19,Standard,Debit Card,6,7,2023-08-01,2023-08-02,1,1,Slight Delay,2,4,0,Fog,Heavy
FK2023006863,2023-12-13,15,Wednesday,0,0,0,Kochi,Kerala,South,Tier2,WH002,Mumbai,0,Beauty,148,562.28,5,534.17,Same-Day,Debit Card,1,1,2023-12-14,2023-12-14,0,0,On Time,1,4,0,Storm,Moderate
FK2023006864,2023-12-07,10,Thursday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH007,Chandigarh,0,Home & Kitchen,1730,9393.29,50,4696.65,Express,Credit Card,3,9,2023-12-10,2023-12-16,6,1,Severe Delay,2,1,0,Rain,Heavy
FK2023006865,2023-11-20,14,Monday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH008,Pune,1,Sports,1545,7449.89,40,4469.93,Standard,Credit Card,4,4,2023-11-24,2023-11-24,0,0,On Time,1,5,0,Clear,Moderate
FK2023006866,2023-04-03,20,Monday,0,0,0,Mysuru,Karnataka,South,Tier3,WH008,Pune,0,Electronics,2213,51931.16,15,44141.49,Standard,Debit Card,7,7,2023-04-10,2023-04-10,0,0,On Time,1,5,0,Clear,Heavy
FK2023006867,2023-10-12,13,Thursday,0,0,1,Siliguri,West Bengal,East,Tier3,WH005,Hyderabad,0,Grocery,3627,862.31,50,431.15,Standard,Credit Card,6,14,2023-10-18,2023-10-26,8,1,Severe Delay,3,1,1,Clear,Heavy
FK2023006868,2023-12-22,10,Friday,0,0,1,Kochi,Kerala,South,Tier2,WH002,Mumbai,0,Automotive,1536,1976.86,15,1680.33,Same-Day,Credit Card,1,1,2023-12-23,2023-12-23,0,0,On Time,1,4,0,Clear,Light
FK2023006869,2023-03-04,17,Saturday,1,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Automotive,4825,5446.7,20,4357.36,Express,UPI,3,4,2023-03-07,2023-03-08,1,1,Slight Delay,1,4,0,Clear,Light
FK2023006870,2023-02-16,9,Thursday,0,0,0,Mysuru,Karnataka,South,Tier3,WH004,Kolkata,0,Home & Kitchen,7478,3735.14,50,1867.57,Express,Net Banking,3,4,2023-02-19,2023-02-20,1,1,Slight Delay,2,3,0,Clear,Heavy
FK2023006871,2023-12-23,19,Saturday,1,0,1,Chandigarh,Punjab,North,Tier2,WH003,Bengaluru,0,Toys,1079,4977.58,15,4230.94,Express,UPI,3,3,2023-12-26,2023-12-26,0,0,On Time,1,5,1,Clear,Moderate
FK2023006872,2023-12-17,21,Sunday,1,0,0,Raipur,Chhattisgarh,Central,Tier3,WH002,Mumbai,0,Furniture,13603,9803.37,25,7352.53,Express,UPI,3,3,2023-12-20,2023-12-20,0,0,On Time,1,4,0,Clear,Moderate
FK2023006873,2023-05-21,10,Sunday,1,0,0,Patna,Bihar,East,Tier3,WH005,Hyderabad,0,Fashion,131,435.18,50,217.59,Standard,UPI,7,7,2023-05-28,2023-05-28,0,0,On Time,1,5,0,Rain,Moderate
FK2023006874,2023-03-26,9,Sunday,1,0,0,Ranchi,Jharkhand,East,Tier3,WH004,Kolkata,1,Fashion,421,3344.22,20,2675.38,Standard,Cash on Delivery,3,3,2023-03-29,2023-03-29,0,0,On Time,1,5,0,Clear,Light
FK2023006875,2023-01-27,15,Friday,0,0,0,Hyderabad,Telangana,South,Tier1,WH007,Chandigarh,0,Books,516,631.16,0,631.16,Express,Credit Card,3,3,2023-01-30,2023-01-30,0,0,On Time,1,4,0,Fog,Moderate
FK2023006876,2023-04-14,22,Friday,0,1,0,Coimbatore,Tamil Nadu,South,Tier3,WH003,Bengaluru,1,Beauty,243,1981.59,40,1188.95,Standard,UPI,3,3,2023-04-17,2023-04-17,0,0,On Time,1,3,1,Clear,Light
FK2023006877,2023-06-17,17,Saturday,1,0,0,Ranchi,Jharkhand,East,Tier3,WH001,Delhi,0,Sports,2566,2397.78,40,1438.67,Standard,EMI,7,13,2023-06-24,2023-06-30,6,1,Severe Delay,2,1,1,Rain,Moderate
FK2023006878,2023-10-07,13,Saturday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH008,Pune,1,Fashion,792,3670.77,30,2569.54,Express,Debit Card,2,1,2023-10-09,2023-10-08,-1,0,Early,1,4,0,Clear,Moderate
FK2023006879,2023-09-15,11,Friday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH007,Chandigarh,0,Home & Kitchen,1885,1790.54,5,1701.01,Standard,UPI,5,5,2023-09-20,2023-09-20,0,0,On Time,1,3,0,Rain,Heavy
FK2023006880,2023-03-17,9,Friday,0,0,0,Kolkata,West Bengal,East,Tier1,WH007,Chandigarh,0,Home & Kitchen,815,2075.29,50,1037.64,Same-Day,UPI,1,1,2023-03-18,2023-03-18,0,0,On Time,1,5,0,Clear,Light
FK2023006881,2023-07-28,10,Friday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH007,Chandigarh,0,Sports,1042,2847.21,70,854.16,Standard,Net Banking,5,5,2023-08-02,2023-08-02,0,0,On Time,1,5,0,Rain,Moderate
FK2023006882,2023-06-02,19,Friday,0,0,0,Surat,Gujarat,West,Tier2,WH001,Delhi,0,Furniture,10695,17778.32,50,8889.16,Express,UPI,3,3,2023-06-05,2023-06-05,0,0,On Time,1,5,0,Clear,Moderate
FK2023006883,2023-03-31,9,Friday,0,0,0,Bengaluru,Karnataka,South,Tier1,WH003,Bengaluru,1,Toys,1180,2926.19,50,1463.1,Same-Day,UPI,1,1,2023-04-01,2023-04-01,0,0,On Time,1,5,0,Clear,Heavy
FK2023006884,2023-08-13,10,Sunday,1,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH005,Hyderabad,1,Beauty,424,918.96,40,551.38,Standard,UPI,3,3,2023-08-16,2023-08-16,0,0,On Time,1,5,0,Clear,Moderate
FK2023006885,2023-07-21,19,Friday,0,0,1,Bengaluru,Karnataka,South,Tier1,WH007,Chandigarh,0,Books,683,309.87,15,263.39,Express,EMI,3,3,2023-07-24,2023-07-24,0,0,On Time,1,5,0,Fog,Light
FK2023006886,2023-01-09,13,Monday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH007,Chandigarh,0,Electronics,2701,13604.67,5,12924.44,Express,Debit Card,3,4,2023-01-12,2023-01-13,1,1,Slight Delay,1,4,0,Storm,Moderate
FK2023006887,2023-08-29,13,Tuesday,0,0,0,Mysuru,Karnataka,South,Tier3,WH007,Chandigarh,0,Home & Kitchen,5248,1314.48,50,657.24,Express,Cash on Delivery,3,3,2023-09-01,2023-09-01,0,0,On Time,1,5,0,Clear,Moderate
FK2023006888,2023-01-08,11,Sunday,1,0,0,Chennai,Tamil Nadu,South,Tier1,WH007,Chandigarh,0,Sports,2404,1288.34,60,515.34,Same-Day,UPI,1,5,2023-01-09,2023-01-13,4,1,Moderate Delay,2,4,0,Fog,Moderate
FK2023006889,2023-01-26,12,Thursday,0,1,0,Raipur,Chhattisgarh,Central,Tier3,WH008,Pune,0,Sports,2541,2609.26,60,1043.7,Standard,UPI,5,6,2023-01-31,2023-02-01,1,1,Slight Delay,1,4,0,Storm,Heavy
FK2023006890,2023-11-20,16,Monday,0,0,0,Chandigarh,Punjab,North,Tier2,WH004,Kolkata,0,Sports,573,7481.83,70,2244.55,Standard,Cash on Delivery,7,7,2023-11-27,2023-11-27,0,0,On Time,1,4,0,Clear,Light
FK2023006891,2023-04-24,13,Monday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH002,Mumbai,0,Electronics,2506,78882.92,5,74938.77,Standard,UPI,6,10,2023-04-30,2023-05-04,4,1,Moderate Delay,3,2,0,Storm,Moderate
FK2023006892,2023-07-30,13,Sunday,1,0,0,Kochi,Kerala,South,Tier2,WH007,Chandigarh,0,Home & Kitchen,6335,2882.02,10,2593.82,Standard,UPI,7,14,2023-08-06,2023-08-13,7,1,Severe Delay,2,1,0,Rain,Moderate
FK2023006893,2023-05-21,14,Sunday,1,0,0,Patna,Bihar,East,Tier3,WH005,Hyderabad,0,Fashion,709,519.4,20,415.52,Standard,UPI,5,5,2023-05-26,2023-05-26,0,0,On Time,1,5,0,Fog,Heavy
FK2023006894,2023-10-01,15,Sunday,1,0,0,Guwahati,Assam,East,Tier3,WH007,Chandigarh,0,Home & Kitchen,3464,7409.86,10,6668.87,Express,Cash on Delivery,3,2,2023-10-04,2023-10-03,-1,0,Early,1,4,0,Clear,Heavy
FK2023006895,2023-10-22,10,Sunday,1,0,0,Kolkata,West Bengal,East,Tier1,WH002,Mumbai,0,Electronics,2967,55452.09,50,27726.04,Express,Credit Card,3,3,2023-10-25,2023-10-25,0,0,On Time,1,4,0,Clear,Moderate
FK2023006896,2023-06-09,13,Friday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Electronics,1242,26038.43,30,18226.9,Standard,Cash on Delivery,7,7,2023-06-16,2023-06-16,0,0,On Time,1,4,0,Fog,Moderate
FK2023006897,2023-08-01,15,Tuesday,0,0,0,Amritsar,Punjab,North,Tier3,WH001,Delhi,1,Home & Kitchen,6892,2935.94,30,2055.16,Standard,UPI,3,7,2023-08-04,2023-08-08,4,1,Moderate Delay,2,2,1,Clear,Moderate
FK2023006898,2023-06-01,18,Thursday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH001,Delhi,0,Fashion,931,4565.3,40,2739.18,Standard,UPI,6,6,2023-06-07,2023-06-07,0,0,On Time,1,5,0,Clear,Light
FK2023006899,2023-11-10,16,Friday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH002,Mumbai,0,Beauty,172,1101.63,10,991.47,Standard,EMI,6,6,2023-11-16,2023-11-16,0,0,On Time,1,5,0,Clear,Light
FK2023006900,2023-05-23,19,Tuesday,0,0,0,Delhi,Delhi,North,Tier1,WH007,Chandigarh,1,Beauty,362,1396.48,70,418.94,Express,EMI,2,2,2023-05-25,2023-05-25,0,0,On Time,1,4,0,Clear,Light
FK2023006901,2023-09-09,11,Saturday,1,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Toys,230,3917.91,40,2350.75,Standard,UPI,5,11,2023-09-14,2023-09-20,6,1,Severe Delay,2,2,0,Rain,Light
FK2023006902,2023-03-17,23,Friday,0,0,0,Chandigarh,Punjab,North,Tier2,WH006,Bhopal,0,Electronics,2720,6193.53,10,5574.18,Standard,Debit Card,7,8,2023-03-24,2023-03-25,1,1,Slight Delay,1,4,0,Fog,Moderate
FK2023006903,2023-05-21,8,Sunday,1,0,0,Chennai,Tamil Nadu,South,Tier1,WH004,Kolkata,0,Toys,811,2678.43,20,2142.74,Standard,Debit Card,7,10,2023-05-28,2023-05-31,3,1,Moderate Delay,2,2,1,Rain,Heavy
FK2023006904,2023-05-11,14,Thursday,0,0,0,Chandigarh,Punjab,North,Tier2,WH002,Mumbai,0,Fashion,435,1523.56,70,457.07,Standard,UPI,5,7,2023-05-16,2023-05-18,2,1,Slight Delay,1,4,0,Rain,Light
FK2023006905,2023-12-18,16,Monday,0,0,0,Pune,Maharashtra,West,Tier1,WH006,Bhopal,0,Electronics,1198,34457.99,10,31012.19,Express,UPI,3,3,2023-12-21,2023-12-21,0,0,On Time,1,5,0,Clear,Moderate
FK2023006906,2023-05-05,18,Friday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH001,Delhi,1,Beauty,74,1163.0,30,814.1,Express,Credit Card,2,1,2023-05-07,2023-05-06,-1,0,Early,1,5,0,Clear,Moderate
FK2023006907,2023-08-16,18,Wednesday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH006,Bhopal,0,Books,107,571.36,15,485.66,Standard,Net Banking,7,7,2023-08-23,2023-08-23,0,0,On Time,1,5,0,Clear,Light
FK2023006908,2023-04-12,19,Wednesday,0,0,0,Chandigarh,Punjab,North,Tier2,WH002,Mumbai,0,Sports,763,4083.42,40,2450.05,Standard,Net Banking,7,10,2023-04-19,2023-04-22,3,1,Moderate Delay,2,2,0,Clear,Moderate
FK2023006909,2023-06-12,8,Monday,0,0,0,Patna,Bihar,East,Tier3,WH002,Mumbai,0,Home & Kitchen,6381,8108.86,60,3243.54,Standard,Credit Card,7,10,2023-06-19,2023-06-22,3,1,Moderate Delay,2,2,0,Rain,Heavy
FK2023006910,2023-12-22,15,Friday,0,0,1,Hyderabad,Telangana,South,Tier1,WH003,Bengaluru,1,Home & Kitchen,5436,2349.03,0,2349.03,Express,Credit Card,2,1,2023-12-24,2023-12-23,-1,0,Early,1,4,0,Clear,Moderate
FK2023006911,2023-04-03,11,Monday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Toys,1094,2184.24,70,655.27,Express,Net Banking,3,3,2023-04-06,2023-04-06,0,0,On Time,1,5,0,Clear,Moderate
FK2023006912,2023-04-03,19,Monday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH006,Bhopal,0,Home & Kitchen,4467,12803.91,5,12163.71,Express,Credit Card,3,3,2023-04-06,2023-04-06,0,0,On Time,1,5,0,Storm,Light
FK2023006913,2023-08-14,21,Monday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH001,Delhi,0,Fashion,336,718.09,10,646.28,Standard,Credit Card,6,7,2023-08-20,2023-08-21,1,1,Slight Delay,1,3,0,Rain,Heavy
FK2023006914,2023-11-07,16,Tuesday,0,0,0,Pune,Maharashtra,West,Tier1,WH006,Bhopal,0,Electronics,4178,69117.3,25,51837.98,Express,Credit Card,3,3,2023-11-10,2023-11-10,0,0,On Time,1,5,0,Clear,Light
FK2023006915,2023-01-30,20,Monday,0,0,0,Vadodara,Gujarat,West,Tier2,WH004,Kolkata,0,Home & Kitchen,6495,7993.44,20,6394.75,Standard,UPI,7,8,2023-02-06,2023-02-07,1,1,Slight Delay,1,2,0,Rain,Heavy
FK2023006916,2023-11-04,8,Saturday,1,0,0,Jaipur,Rajasthan,North,Tier2,WH005,Hyderabad,0,Books,722,249.65,0,249.65,Express,Cash on Delivery,3,3,2023-11-07,2023-11-07,0,0,On Time,1,5,0,Clear,Moderate
FK2023006917,2023-05-07,21,Sunday,1,0,0,Hyderabad,Telangana,South,Tier1,WH001,Delhi,0,Home & Kitchen,3668,1325.51,40,795.31,Express,Net Banking,3,3,2023-05-10,2023-05-10,0,0,On Time,1,4,0,Clear,Moderate
FK2023006918,2023-05-09,11,Tuesday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Books,153,769.44,50,384.72,Standard,Credit Card,5,5,2023-05-14,2023-05-14,0,0,On Time,1,5,0,Fog,Heavy
FK2023006919,2023-09-16,9,Saturday,1,0,0,Patna,Bihar,East,Tier3,WH001,Delhi,0,Books,368,509.37,40,305.62,Standard,UPI,7,8,2023-09-23,2023-09-24,1,1,Slight Delay,1,4,1,Fog,Moderate
FK2023006920,2023-07-21,23,Friday,0,0,1,Patna,Bihar,East,Tier3,WH004,Kolkata,1,Automotive,5930,3613.84,60,1445.54,Standard,UPI,4,9,2023-07-25,2023-07-30,5,1,Moderate Delay,1,4,0,Clear,Heavy
FK2023006921,2023-03-21,15,Tuesday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH001,Delhi,0,Books,436,485.45,15,412.63,Standard,Net Banking,5,7,2023-03-26,2023-03-28,2,1,Slight Delay,1,4,0,Storm,Moderate
FK2023006922,2023-09-25,12,Monday,0,0,0,Vadodara,Gujarat,West,Tier2,WH005,Hyderabad,0,Fashion,382,4426.77,20,3541.42,Express,Debit Card,3,4,2023-09-28,2023-09-29,1,1,Slight Delay,1,5,0,Clear,Heavy
FK2023006923,2023-10-12,20,Thursday,0,0,1,Vadodara,Gujarat,West,Tier2,WH004,Kolkata,0,Home & Kitchen,1043,11001.79,60,4400.72,Standard,Credit Card,7,7,2023-10-19,2023-10-19,0,0,On Time,1,5,0,Clear,Moderate
FK2023006924,2023-01-24,11,Tuesday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH001,Delhi,0,Toys,482,2902.85,0,2902.85,Standard,UPI,6,9,2023-01-30,2023-02-02,3,1,Moderate Delay,1,4,0,Storm,Light
FK2023006925,2023-12-10,14,Sunday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Toys,1853,4387.9,60,1755.16,Standard,UPI,5,9,2023-12-15,2023-12-19,4,1,Moderate Delay,2,3,0,Rain,Moderate
FK2023006926,2023-06-11,18,Sunday,1,0,0,Agra,Uttar Pradesh,North,Tier3,WH003,Bengaluru,0,Books,326,521.51,40,312.91,Standard,Net Banking,6,8,2023-06-17,2023-06-19,2,1,Slight Delay,1,4,0,Fog,Heavy
FK2023006927,2023-03-29,12,Wednesday,0,0,0,Delhi,Delhi,North,Tier1,WH001,Delhi,1,Grocery,4054,372.81,20,298.25,Standard,Debit Card,4,9,2023-04-02,2023-04-07,5,1,Moderate Delay,1,2,0,Clear,Moderate
FK2023006928,2023-05-12,17,Friday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH004,Kolkata,0,Automotive,5581,2489.21,5,2364.75,Express,UPI,3,6,2023-05-15,2023-05-18,3,1,Moderate Delay,1,4,1,Fog,Light
FK2023006929,2023-12-21,10,Thursday,0,0,1,Chandigarh,Punjab,North,Tier2,WH002,Mumbai,0,Grocery,3444,860.85,20,688.68,Same-Day,UPI,1,0,2023-12-22,2023-12-21,-1,0,Early,1,5,0,Rain,Moderate
FK2023006930,2023-01-06,17,Friday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH005,Hyderabad,0,Toys,1121,3247.43,30,2273.2,Express,Debit Card,3,3,2023-01-09,2023-01-09,0,0,On Time,1,5,0,Rain,Light
FK2023006931,2023-09-28,19,Thursday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Furniture,7011,37797.12,30,26457.98,Express,Credit Card,3,4,2023-10-01,2023-10-02,1,1,Slight Delay,1,4,0,Fog,Heavy
FK2023006932,2023-06-18,11,Sunday,1,0,0,Pune,Maharashtra,West,Tier1,WH008,Pune,1,Sports,977,2135.91,20,1708.73,Express,UPI,2,2,2023-06-20,2023-06-20,0,0,On Time,1,5,0,Clear,Heavy
FK2023006933,2023-11-03,13,Friday,0,0,0,Surat,Gujarat,West,Tier2,WH007,Chandigarh,0,Electronics,2905,61547.01,40,36928.21,Standard,UPI,5,5,2023-11-08,2023-11-08,0,0,On Time,1,5,0,Clear,Light
FK2023006934,2023-04-23,22,Sunday,1,0,0,Surat,Gujarat,West,Tier2,WH001,Delhi,0,Sports,1884,3866.43,40,2319.86,Standard,UPI,6,10,2023-04-29,2023-05-03,4,1,Moderate Delay,2,3,0,Clear,Heavy
FK2023006935,2023-02-23,12,Thursday,0,0,0,Bengaluru,Karnataka,South,Tier1,WH002,Mumbai,0,Furniture,3854,43155.96,0,43155.96,Express,UPI,3,10,2023-02-26,2023-03-05,7,1,Severe Delay,2,1,1,Clear,Heavy
FK2023006936,2023-04-09,13,Sunday,1,0,0,Nagpur,Maharashtra,West,Tier2,WH004,Kolkata,0,Furniture,19973,15794.66,70,4738.4,Standard,Credit Card,5,5,2023-04-14,2023-04-14,0,0,On Time,1,5,0,Clear,Light
FK2023006937,2023-07-02,6,Sunday,1,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH005,Hyderabad,1,Electronics,3291,43556.01,20,34844.81,Standard,UPI,3,5,2023-07-05,2023-07-07,2,1,Slight Delay,2,3,0,Rain,Heavy
FK2023006938,2023-10-25,19,Wednesday,0,0,0,Hyderabad,Telangana,South,Tier1,WH002,Mumbai,0,Beauty,51,800.08,0,800.08,Standard,Credit Card,5,6,2023-10-30,2023-10-31,1,1,Slight Delay,2,4,0,Clear,Heavy
FK2023006939,2023-07-22,14,Saturday,1,0,1,Ujjain,Madhya Pradesh,Central,Tier3,WH006,Bhopal,1,Grocery,1495,362.72,40,217.63,Standard,Debit Card,4,4,2023-07-26,2023-07-26,0,0,On Time,1,5,0,Clear,Moderate
FK2023006940,2023-03-09,12,Thursday,0,0,0,Surat,Gujarat,West,Tier2,WH005,Hyderabad,0,Furniture,17860,29644.64,0,29644.64,Standard,UPI,5,5,2023-03-14,2023-03-14,0,0,On Time,1,4,0,Clear,Heavy
FK2023006941,2023-12-08,12,Friday,0,0,0,Chandigarh,Punjab,North,Tier2,WH004,Kolkata,0,Beauty,421,1963.28,40,1177.97,Standard,Debit Card,7,8,2023-12-15,2023-12-16,1,1,Slight Delay,2,3,0,Clear,Moderate
FK2023006942,2023-02-05,13,Sunday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH003,Bengaluru,0,Sports,2579,7027.37,70,2108.21,Same-Day,Credit Card,1,1,2023-02-06,2023-02-06,0,0,On Time,1,5,0,Fog,Heavy
FK2023006943,2023-10-11,18,Wednesday,0,0,1,Jaipur,Rajasthan,North,Tier2,WH006,Bhopal,0,Books,284,296.68,40,178.01,Standard,UPI,6,8,2023-10-17,2023-10-19,2,1,Slight Delay,1,5,0,Fog,Heavy
FK2023006944,2023-05-18,11,Thursday,0,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH004,Kolkata,0,Automotive,3814,19189.45,15,16311.03,Standard,Credit Card,5,7,2023-05-23,2023-05-25,2,1,Slight Delay,2,5,0,Clear,Heavy
FK2023006945,2023-04-18,9,Tuesday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH004,Kolkata,0,Automotive,2732,10055.38,25,7541.53,Standard,UPI,5,7,2023-04-23,2023-04-25,2,1,Slight Delay,1,4,0,Fog,Heavy
FK2023006946,2023-12-24,15,Sunday,1,0,1,Mumbai,Maharashtra,West,Tier1,WH006,Bhopal,0,Books,167,228.49,10,205.64,Standard,UPI,7,11,2023-12-31,2024-01-04,4,1,Moderate Delay,2,1,1,Fog,Moderate
FK2023006947,2023-10-14,9,Saturday,1,0,1,Pune,Maharashtra,West,Tier1,WH005,Hyderabad,0,Electronics,1736,24946.58,5,23699.25,Standard,Debit Card,5,6,2023-10-19,2023-10-20,1,1,Slight Delay,2,4,0,Fog,Heavy
FK2023006948,2023-05-11,12,Thursday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH008,Pune,0,Sports,2305,788.3,40,472.98,Standard,UPI,6,6,2023-05-17,2023-05-17,0,0,On Time,1,5,0,Clear,Moderate
FK2023006949,2023-05-20,16,Saturday,1,0,0,Pune,Maharashtra,West,Tier1,WH008,Pune,1,Grocery,2685,504.92,0,504.92,Express,UPI,2,2,2023-05-22,2023-05-22,0,0,On Time,1,5,0,Fog,Moderate
FK2023006950,2023-05-22,9,Monday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH001,Delhi,0,Automotive,3548,5809.64,30,4066.75,Standard,Debit Card,6,10,2023-05-28,2023-06-01,4,1,Moderate Delay,2,4,0,Clear,Light
FK2023006951,2023-10-01,17,Sunday,1,0,0,Agra,Uttar Pradesh,North,Tier3,WH005,Hyderabad,0,Toys,1650,798.22,30,558.75,Standard,UPI,6,9,2023-10-07,2023-10-10,3,1,Moderate Delay,2,3,1,Rain,Heavy
FK2023006952,2023-10-22,18,Sunday,1,0,0,Surat,Gujarat,West,Tier2,WH004,Kolkata,0,Automotive,1230,4937.7,30,3456.39,Standard,UPI,5,6,2023-10-27,2023-10-28,1,1,Slight Delay,2,3,0,Rain,Moderate
FK2023006953,2023-01-17,10,Tuesday,0,0,0,Mysuru,Karnataka,South,Tier3,WH005,Hyderabad,1,Electronics,4083,54863.88,25,41147.91,Express,Credit Card,2,2,2023-01-19,2023-01-19,0,0,On Time,1,5,0,Clear,Moderate
FK2023006954,2023-08-29,9,Tuesday,0,0,0,Kochi,Kerala,South,Tier2,WH002,Mumbai,0,Electronics,850,38040.01,50,19020.01,Same-Day,UPI,1,1,2023-08-30,2023-08-30,0,0,On Time,1,3,0,Clear,Heavy
FK2023006955,2023-01-11,0,Wednesday,0,0,0,Kolkata,West Bengal,East,Tier1,WH008,Pune,0,Toys,1033,564.89,30,395.42,Express,Net Banking,3,3,2023-01-14,2023-01-14,0,0,On Time,1,5,0,Fog,Moderate
FK2023006956,2023-11-16,9,Thursday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH001,Delhi,0,Grocery,2366,58.46,10,52.61,Standard,Credit Card,5,8,2023-11-21,2023-11-24,3,1,Moderate Delay,3,2,1,Rain,Heavy
FK2023006957,2023-12-17,15,Sunday,1,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH008,Pune,0,Grocery,1565,669.83,5,636.34,Standard,UPI,7,7,2023-12-24,2023-12-24,0,0,On Time,1,5,0,Clear,Heavy
FK2023006958,2023-08-06,19,Sunday,1,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Beauty,224,1946.26,25,1459.69,Standard,EMI,7,7,2023-08-13,2023-08-13,0,0,On Time,1,5,0,Rain,Moderate
FK2023006959,2023-08-25,20,Friday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH007,Chandigarh,0,Books,422,757.5,20,606.0,Express,Debit Card,3,3,2023-08-28,2023-08-28,0,0,On Time,1,3,0,Rain,Moderate
FK2023006960,2023-02-05,4,Sunday,1,0,0,Delhi,Delhi,North,Tier1,WH005,Hyderabad,0,Furniture,11131,42269.57,25,31702.18,Same-Day,Cash on Delivery,1,3,2023-02-06,2023-02-08,2,1,Slight Delay,1,3,0,Rain,Moderate
FK2023006961,2023-08-14,20,Monday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH007,Chandigarh,0,Grocery,2686,719.51,5,683.53,Standard,Debit Card,5,5,2023-08-19,2023-08-19,0,0,On Time,1,5,0,Clear,Light
FK2023006962,2023-07-17,19,Monday,0,0,0,Guwahati,Assam,East,Tier3,WH003,Bengaluru,0,Furniture,1662,46896.89,5,44552.05,Express,Cash on Delivery,3,3,2023-07-20,2023-07-20,0,0,On Time,1,5,0,Clear,Moderate
FK2023006963,2023-10-11,16,Wednesday,0,0,1,Coimbatore,Tamil Nadu,South,Tier3,WH002,Mumbai,0,Home & Kitchen,894,5060.39,40,3036.23,Standard,Cash on Delivery,7,7,2023-10-18,2023-10-18,0,0,On Time,1,5,0,Storm,Light
FK2023006964,2023-11-16,13,Thursday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH006,Bhopal,1,Home & Kitchen,683,3017.75,20,2414.2,Standard,Debit Card,3,5,2023-11-19,2023-11-21,2,1,Slight Delay,1,4,0,Storm,Heavy
